date,temperature_2m,soil_temperature_0_to_7cm,weather_code,shortwave_radiation_instant,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high
2021-06-23 22:00:00+00:00,13.367499,14.7675,2.0,0.0,74.0,72.0,14.0,0.0
2021-06-23 23:00:00+00:00,13.0675,14.4675,3.0,0.0,95.0,95.0,23.0,0.0
2021-06-24 00:00:00+00:00,12.4175,14.367499,3.0,0.0,100.0,100.0,28.0,0.0
2021-06-24 01:00:00+00:00,12.7675,14.117499,3.0,0.0,100.0,100.0,17.0,0.0
2021-06-24 02:00:00+00:00,12.3175,13.867499,1.0,0.0,39.0,37.0,15.0,0.0
2021-06-24 03:00:00+00:00,11.7175,13.5175,3.0,0.0,95.0,94.0,35.0,0.0
2021-06-24 04:00:00+00:00,11.5675,13.3175,3.0,13.330379,100.0,100.0,50.0,0.0
2021-06-24 05:00:00+00:00,12.4175,13.4675,3.0,61.51518,98.0,98.0,75.0,0.0
2021-06-24 06:00:00+00:00,13.2675,13.8175,2.0,116.59304,78.0,76.0,49.0,0.0
2021-06-24 07:00:00+00:00,14.617499,14.617499,2.0,277.17627,65.0,64.0,29.0,0.0
2021-06-24 08:00:00+00:00,16.167501,15.9175,3.0,514.0428,100.0,100.0,12.0,0.0
2021-06-24 09:00:00+00:00,17.1175,16.9675,3.0,549.69214,99.0,99.0,4.0,0.0
2021-06-24 10:00:00+00:00,17.6175,17.7175,3.0,490.8914,100.0,100.0,14.0,0.0
2021-06-24 11:00:00+00:00,17.817501,18.167501,3.0,438.3983,100.0,100.0,12.0,0.0
2021-06-24 12:00:00+00:00,18.417501,18.4675,3.0,484.8291,100.0,100.0,0.0,0.0
2021-06-24 13:00:00+00:00,18.9675,19.3675,3.0,585.78595,100.0,100.0,0.0,0.0
2021-06-24 14:00:00+00:00,18.7175,19.667501,3.0,489.68405,92.0,92.0,0.0,0.0
2021-06-24 15:00:00+00:00,18.2675,19.917501,2.0,513.6009,77.0,77.0,2.0,0.0
2021-06-24 16:00:00+00:00,16.9675,19.5175,2.0,368.51212,59.0,59.0,0.0,0.0
2021-06-24 17:00:00+00:00,15.9175,18.8675,0.0,250.7953,7.0,7.0,0.0,0.0
2021-06-24 18:00:00+00:00,15.4675,18.317501,0.0,213.51231,1.0,1.0,0.0,0.0
2021-06-24 19:00:00+00:00,14.367499,17.4675,0.0,89.47119,0.0,0.0,0.0,0.0
2021-06-24 20:00:00+00:00,11.867499,16.2675,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24 21:00:00+00:00,9.7675,14.9675,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24 22:00:00+00:00,9.1675,13.867499,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24 23:00:00+00:00,8.6675,13.117499,0.0,0.0,15.0,1.0,0.0,14.0
2021-06-25 00:00:00+00:00,8.867499,12.5675,2.0,0.0,74.0,14.0,53.0,0.0
2021-06-25 01:00:00+00:00,10.0675,12.5175,3.0,0.0,82.0,50.0,77.0,22.0
2021-06-25 02:00:00+00:00,11.5175,12.7175,3.0,0.0,81.0,69.0,67.0,32.0
2021-06-25 03:00:00+00:00,12.4175,12.9675,3.0,0.0,83.0,17.0,67.0,47.0
2021-06-25 04:00:00+00:00,12.6675,13.117499,3.0,10.707271,94.0,51.0,57.0,82.0
2021-06-25 05:00:00+00:00,13.7175,13.5175,3.0,64.73904,99.0,94.0,23.0,89.0
2021-06-25 06:00:00+00:00,15.0675,14.1675,3.0,120.48022,98.0,88.0,27.0,93.0
2021-06-25 07:00:00+00:00,15.9675,14.9675,3.0,230.47618,100.0,100.0,35.0,68.0
2021-06-25 08:00:00+00:00,16.567501,15.7175,3.0,277.71017,100.0,100.0,37.0,40.0
2021-06-25 09:00:00+00:00,16.8675,16.317501,3.0,287.82355,100.0,100.0,36.0,76.0
2021-06-25 10:00:00+00:00,17.7175,16.8675,3.0,324.15192,100.0,100.0,49.0,55.0
2021-06-25 11:00:00+00:00,17.567501,17.0175,53.0,212.04924,100.0,100.0,69.0,13.0
2021-06-25 12:00:00+00:00,18.317501,17.0175,51.0,240.4309,100.0,100.0,31.0,3.0
2021-06-25 13:00:00+00:00,19.417501,18.1175,51.0,572.1144,83.0,75.0,70.0,23.0
2021-06-25 14:00:00+00:00,18.3675,18.417501,51.0,404.59158,100.0,98.0,85.0,82.0
2021-06-25 15:00:00+00:00,17.567501,18.2675,51.0,252.16559,100.0,95.0,85.0,99.0
2021-06-25 16:00:00+00:00,17.067501,17.817501,51.0,140.22429,100.0,99.0,96.0,97.0
2021-06-25 17:00:00+00:00,16.7175,17.317501,53.0,85.60215,100.0,100.0,100.0,99.0
2021-06-25 18:00:00+00:00,16.4675,16.8675,51.0,43.33662,100.0,100.0,100.0,99.0
2021-06-25 19:00:00+00:00,16.2175,16.5175,51.0,25.750391,100.0,77.0,100.0,99.0
2021-06-25 20:00:00+00:00,15.5675,16.167501,51.0,0.0,99.0,17.0,2.0,98.0
2021-06-25 21:00:00+00:00,15.117499,15.617499,51.0,0.0,99.0,15.0,22.0,99.0
2021-06-25 22:00:00+00:00,14.7175,15.2175,51.0,0.0,99.0,0.0,43.0,98.0
2021-06-25 23:00:00+00:00,14.5175,14.9175,51.0,0.0,99.0,13.0,61.0,98.0
2021-06-26 00:00:00+00:00,14.1675,15.3175,51.0,0.0,99.0,6.0,79.0,99.0
2021-06-26 01:00:00+00:00,13.867499,14.7675,3.0,0.0,98.0,0.0,76.0,97.0
2021-06-26 02:00:00+00:00,13.4175,14.3175,2.0,0.0,64.0,18.0,1.0,61.0
2021-06-26 03:00:00+00:00,12.9675,13.9175,2.0,0.0,64.0,26.0,6.0,57.0
2021-06-26 04:00:00+00:00,12.9175,13.617499,1.0,13.445778,36.0,22.0,11.0,19.0
2021-06-26 05:00:00+00:00,13.8175,13.9175,2.0,97.35959,50.0,41.0,20.0,7.0
2021-06-26 06:00:00+00:00,14.8175,14.7175,51.0,152.30531,100.0,100.0,64.0,8.0
2021-06-26 07:00:00+00:00,15.6675,15.5175,51.0,160.34232,99.0,99.0,43.0,45.0
2021-06-26 08:00:00+00:00,16.917501,16.5175,3.0,291.16223,99.0,98.0,32.0,86.0
2021-06-26 09:00:00+00:00,18.1175,17.4675,3.0,362.2637,98.0,11.0,42.0,97.0
2021-06-26 10:00:00+00:00,19.317501,18.317501,51.0,419.66537,99.0,46.0,74.0,98.0
2021-06-26 11:00:00+00:00,19.8675,18.817501,51.0,378.03796,97.0,45.0,83.0,87.0
2021-06-26 12:00:00+00:00,19.7675,20.2675,3.0,590.106,83.0,6.0,92.0,95.0
2021-06-26 13:00:00+00:00,20.7175,20.317501,2.0,359.55652,62.0,8.0,53.0,22.0
2021-06-26 14:00:00+00:00,22.067501,20.9675,2.0,497.40213,75.0,33.0,52.0,52.0
2021-06-26 15:00:00+00:00,22.5175,21.3675,3.0,448.52725,82.0,10.0,27.0,75.0
2021-06-26 16:00:00+00:00,22.6175,21.6175,1.0,399.1205,26.0,12.0,23.0,8.0
2021-06-26 17:00:00+00:00,22.317501,21.3675,1.0,271.37012,32.0,5.0,29.0,7.0
2021-06-26 18:00:00+00:00,21.817501,20.917501,3.0,163.10492,98.0,11.0,29.0,98.0
2021-06-26 19:00:00+00:00,20.2675,20.2175,3.0,54.711308,99.0,0.0,20.0,99.0
2021-06-26 20:00:00+00:00,18.8675,19.3675,3.0,0.0,94.0,0.0,19.0,93.0
2021-06-26 21:00:00+00:00,18.067501,18.667501,3.0,0.0,88.0,0.0,19.0,86.0
2021-06-26 22:00:00+00:00,17.5175,18.067501,3.0,0.0,96.0,0.0,7.0,95.0
2021-06-26 23:00:00+00:00,17.2175,17.667501,3.0,0.0,91.0,1.0,9.0,91.0
2021-06-27 00:00:00+00:00,17.067501,17.3675,0.0,0.0,17.0,0.0,23.0,97.0
2021-06-27 01:00:00+00:00,16.917501,17.167501,3.0,0.0,90.0,0.0,17.0,88.0
2021-06-27 02:00:00+00:00,16.6175,16.917501,2.0,0.0,61.0,0.0,12.0,56.0
2021-06-27 03:00:00+00:00,16.317501,16.667501,3.0,0.0,94.0,1.0,13.0,94.0
2021-06-27 04:00:00+00:00,16.2675,16.5175,3.0,13.5161915,97.0,1.0,13.0,97.0
2021-06-27 05:00:00+00:00,17.1175,16.667501,3.0,82.14192,99.0,0.0,9.0,99.0
2021-06-27 06:00:00+00:00,18.067501,17.1175,3.0,130.84167,99.0,3.0,39.0,98.0
2021-06-27 07:00:00+00:00,19.1175,17.7175,3.0,215.44066,98.0,0.0,92.0,97.0
2021-06-27 08:00:00+00:00,20.317501,18.567501,3.0,344.79657,94.0,0.0,57.0,92.0
2021-06-27 09:00:00+00:00,22.167501,19.917501,0.0,613.58246,18.0,0.0,0.0,18.0
2021-06-27 10:00:00+00:00,23.6175,21.2675,2.0,768.08575,65.0,1.0,14.0,60.0
2021-06-27 11:00:00+00:00,24.567501,22.417501,51.0,823.7745,80.0,4.0,2.0,79.0
2021-06-27 12:00:00+00:00,24.817501,22.917501,2.0,814.59314,62.0,13.0,16.0,74.0
2021-06-27 13:00:00+00:00,25.2175,23.4675,3.0,694.6676,93.0,22.0,5.0,92.0
2021-06-27 14:00:00+00:00,25.0175,23.667501,51.0,601.7,85.0,13.0,35.0,80.0
2021-06-27 15:00:00+00:00,23.167501,23.167501,61.0,355.48862,98.0,17.0,23.0,98.0
2021-06-27 16:00:00+00:00,21.4675,21.8675,51.0,101.581276,99.0,3.0,37.0,98.0
2021-06-27 17:00:00+00:00,22.317501,21.6175,3.0,135.25763,100.0,8.0,59.0,100.0
2021-06-27 18:00:00+00:00,21.817501,21.2675,51.0,93.75899,100.0,3.0,96.0,100.0
2021-06-27 19:00:00+00:00,21.0175,20.667501,51.0,30.882183,100.0,2.0,100.0,97.0
2021-06-27 20:00:00+00:00,19.7675,19.917501,55.0,0.0,99.0,16.0,97.0,92.0
2021-06-27 21:00:00+00:00,19.317501,19.317501,51.0,0.0,95.0,9.0,94.0,43.0
2021-06-27 22:00:00+00:00,18.7175,18.817501,63.0,0.0,86.0,1.0,69.0,70.0
2021-06-27 23:00:00+00:00,18.5175,18.5175,61.0,0.0,96.0,31.0,93.0,42.0
2021-06-28 00:00:00+00:00,17.5175,17.567501,61.0,0.0,99.0,19.0,65.0,1.0
2021-06-28 01:00:00+00:00,17.2175,17.417501,51.0,0.0,66.0,10.0,13.0,58.0
2021-06-28 02:00:00+00:00,16.8675,17.167501,3.0,0.0,99.0,8.0,5.0,99.0
2021-06-28 03:00:00+00:00,16.4675,16.917501,2.0,0.0,64.0,6.0,0.0,63.0
2021-06-28 04:00:00+00:00,16.3675,16.6175,3.0,13.597134,99.0,2.0,0.0,99.0
2021-06-28 05:00:00+00:00,17.2175,16.917501,2.0,104.169914,58.0,9.0,0.0,55.0
2021-06-28 06:00:00+00:00,18.5175,17.7675,2.0,232.68521,77.0,0.0,0.0,77.0
2021-06-28 07:00:00+00:00,19.6175,18.817501,2.0,336.1934,68.0,0.0,2.0,68.0
2021-06-28 08:00:00+00:00,20.8675,19.917501,3.0,457.62103,92.0,4.0,3.0,92.0
2021-06-28 09:00:00+00:00,22.0175,21.0175,3.0,498.2893,91.0,11.0,72.0,87.0
2021-06-28 10:00:00+00:00,23.2675,22.317501,3.0,645.40326,98.0,27.0,91.0,88.0
2021-06-28 11:00:00+00:00,22.9675,22.4675,3.0,339.1756,96.0,64.0,86.0,91.0
2021-06-28 12:00:00+00:00,21.5175,21.2675,63.0,347.70813,97.0,31.0,94.0,93.0
2021-06-28 13:00:00+00:00,21.8675,21.7675,51.0,337.06802,100.0,100.0,97.0,78.0
2021-06-28 14:00:00+00:00,19.6175,21.067501,61.0,162.62996,100.0,90.0,100.0,57.0
2021-06-28 15:00:00+00:00,19.567501,20.4675,53.0,163.79112,68.0,5.0,61.0,21.0
2021-06-28 16:00:00+00:00,20.1175,20.6175,2.0,277.77887,62.0,13.0,40.0,36.0
2021-06-28 17:00:00+00:00,20.167501,20.7675,3.0,271.3626,93.0,24.0,40.0,89.0
2021-06-28 18:00:00+00:00,19.667501,20.417501,3.0,141.01088,95.0,7.0,31.0,93.0
2021-06-28 19:00:00+00:00,19.067501,19.9675,3.0,61.076622,94.0,3.0,12.0,94.0
2021-06-28 20:00:00+00:00,17.417501,19.2675,3.0,0.0,100.0,4.0,20.0,100.0
2021-06-28 21:00:00+00:00,16.3675,18.567501,3.0,0.0,99.0,2.0,2.0,99.0
2021-06-28 22:00:00+00:00,15.7675,18.0175,3.0,0.0,100.0,4.0,1.0,100.0
2021-06-28 23:00:00+00:00,15.367499,17.567501,3.0,0.0,100.0,10.0,0.0,100.0
2021-06-29 00:00:00+00:00,16.6175,18.167501,3.0,0.0,100.0,2.0,66.0,90.0
2021-06-29 01:00:00+00:00,15.867499,17.7175,3.0,0.0,100.0,3.0,53.0,100.0
2021-06-29 02:00:00+00:00,15.367499,17.3675,3.0,0.0,100.0,0.0,100.0,100.0
2021-06-29 03:00:00+00:00,15.117499,17.067501,3.0,0.0,95.0,19.0,3.0,94.0
2021-06-29 04:00:00+00:00,14.867499,16.667501,3.0,10.950793,100.0,100.0,57.0,98.0
2021-06-29 05:00:00+00:00,15.9675,16.817501,3.0,53.04614,100.0,54.0,100.0,33.0
2021-06-29 06:00:00+00:00,16.4675,17.0175,3.0,50.91214,100.0,7.0,100.0,97.0
2021-06-29 07:00:00+00:00,16.917501,17.167501,3.0,55.082867,100.0,21.0,99.0,100.0
2021-06-29 08:00:00+00:00,17.7675,17.667501,3.0,145.14098,100.0,89.0,97.0,99.0
2021-06-29 09:00:00+00:00,19.0175,18.567501,3.0,337.65018,100.0,68.0,90.0,100.0
2021-06-29 10:00:00+00:00,19.0175,19.2675,51.0,388.34482,99.0,82.0,85.0,94.0
2021-06-29 11:00:00+00:00,18.7175,19.7675,3.0,455.0137,100.0,100.0,95.0,70.0
2021-06-29 12:00:00+00:00,18.6175,20.667501,3.0,383.81226,100.0,38.0,78.0,41.0
2021-06-29 13:00:00+00:00,18.817501,20.567501,51.0,371.3855,85.0,38.0,71.0,48.0
2021-06-29 14:00:00+00:00,18.7175,20.7175,3.0,439.1202,87.0,22.0,78.0,54.0
2021-06-29 15:00:00+00:00,18.3675,20.7175,3.0,399.2504,95.0,43.0,85.0,65.0
2021-06-29 16:00:00+00:00,17.817501,20.417501,3.0,298.45294,97.0,61.0,76.0,84.0
2021-06-29 17:00:00+00:00,17.167501,19.8675,3.0,161.7793,100.0,100.0,46.0,86.0
2021-06-29 18:00:00+00:00,16.317501,19.2175,3.0,100.023315,98.0,90.0,61.0,89.0
2021-06-29 19:00:00+00:00,15.5175,18.5175,51.0,34.681797,100.0,100.0,41.0,96.0
2021-06-29 20:00:00+00:00,15.117499,17.817501,51.0,0.0,100.0,100.0,39.0,97.0
2021-06-29 21:00:00+00:00,14.8175,17.2675,51.0,0.0,100.0,100.0,98.0,92.0
2021-06-29 22:00:00+00:00,14.5175,16.7675,51.0,0.0,100.0,94.0,100.0,84.0
2021-06-29 23:00:00+00:00,14.2175,16.317501,51.0,0.0,91.0,1.0,81.0,57.0
2021-06-30 00:00:00+00:00,13.617499,15.2175,3.0,0.0,100.0,100.0,99.0,99.0
2021-06-30 01:00:00+00:00,13.4175,14.9675,61.0,0.0,100.0,17.0,98.0,100.0
2021-06-30 02:00:00+00:00,13.4175,14.7675,61.0,0.0,100.0,100.0,100.0,99.0
2021-06-30 03:00:00+00:00,13.367499,14.6675,61.0,0.0,100.0,100.0,95.0,98.0
2021-06-30 04:00:00+00:00,13.367499,14.5175,53.0,2.7584836,100.0,100.0,100.0,88.0
2021-06-30 05:00:00+00:00,13.367499,14.4675,51.0,20.359264,100.0,100.0,100.0,38.0
2021-06-30 06:00:00+00:00,13.5175,14.4675,51.0,43.322754,100.0,100.0,100.0,40.0
2021-06-30 07:00:00+00:00,13.867499,14.617499,51.0,75.0454,100.0,100.0,98.0,90.0
2021-06-30 08:00:00+00:00,14.367499,14.867499,51.0,121.731964,100.0,100.0,94.0,74.0
2021-06-30 09:00:00+00:00,15.0675,15.2175,51.0,172.63513,100.0,100.0,76.0,37.0
2021-06-30 10:00:00+00:00,15.617499,15.6675,3.0,229.8906,100.0,100.0,52.0,60.0
2021-06-30 11:00:00+00:00,16.317501,16.1175,51.0,265.45236,100.0,100.0,69.0,76.0
2021-06-30 12:00:00+00:00,15.1675,16.6175,51.0,189.41565,100.0,100.0,100.0,98.0
2021-06-30 13:00:00+00:00,14.9175,16.2175,51.0,135.23517,100.0,100.0,100.0,94.0
2021-06-30 14:00:00+00:00,14.5175,15.7675,53.0,106.196365,100.0,100.0,100.0,99.0
2021-06-30 15:00:00+00:00,14.7675,15.6675,55.0,147.9756,99.0,0.0,72.0,99.0
2021-06-30 16:00:00+00:00,15.1675,15.867499,51.0,228.3281,100.0,63.0,99.0,81.0
2021-06-30 17:00:00+00:00,14.4175,15.5675,51.0,97.570694,100.0,100.0,99.0,98.0
2021-06-30 18:00:00+00:00,14.117499,15.2175,51.0,29.918623,98.0,93.0,95.0,81.0
2021-06-30 19:00:00+00:00,14.2175,15.0175,51.0,24.373362,88.0,35.0,79.0,51.0
2021-06-30 20:00:00+00:00,13.7175,14.7175,51.0,0.0,100.0,100.0,55.0,28.0
2021-06-30 21:00:00+00:00,13.5175,14.367499,51.0,0.0,98.0,97.0,52.0,39.0
2021-06-30 22:00:00+00:00,13.4675,14.117499,3.0,0.0,97.0,70.0,70.0,89.0
2021-06-30 23:00:00+00:00,13.3175,13.9675,3.0,0.0,100.0,41.0,87.0,100.0
2021-07-01 00:00:00+00:00,13.0175,14.1675,3.0,0.0,100.0,99.0,100.0,93.0
2021-07-01 01:00:00+00:00,13.0175,13.9175,3.0,0.0,100.0,77.0,100.0,95.0
2021-07-01 02:00:00+00:00,12.7675,13.6675,3.0,0.0,96.0,88.0,77.0,85.0
2021-07-01 03:00:00+00:00,12.7175,13.4675,3.0,0.0,100.0,92.0,100.0,88.0
2021-07-01 04:00:00+00:00,13.0175,13.4175,3.0,2.7821054,100.0,100.0,100.0,89.0
2021-07-01 05:00:00+00:00,13.4175,13.4675,53.0,17.297691,100.0,100.0,87.0,83.0
2021-07-01 06:00:00+00:00,13.9175,13.6675,51.0,29.340942,100.0,100.0,62.0,78.0
2021-07-01 07:00:00+00:00,14.5675,14.0675,51.0,78.60619,97.0,95.0,23.0,60.0
2021-07-01 08:00:00+00:00,15.2175,14.5675,51.0,163.10579,91.0,88.0,20.0,28.0
2021-07-01 09:00:00+00:00,16.317501,15.4175,3.0,355.05457,96.0,96.0,22.0,5.0
2021-07-01 10:00:00+00:00,17.1175,16.317501,3.0,491.34436,99.0,99.0,20.0,0.0
2021-07-01 11:00:00+00:00,17.6175,16.9675,51.0,474.58444,100.0,100.0,10.0,0.0
2021-07-01 12:00:00+00:00,15.6675,17.417501,51.0,370.8421,100.0,100.0,36.0,0.0
2021-07-01 13:00:00+00:00,16.167501,17.1175,51.0,300.86514,100.0,100.0,34.0,0.0
2021-07-01 14:00:00+00:00,15.9675,16.817501,51.0,203.78802,100.0,100.0,16.0,0.0
2021-07-01 15:00:00+00:00,16.167501,16.7675,51.0,251.27893,100.0,100.0,13.0,0.0
2021-07-01 16:00:00+00:00,15.7175,16.567501,3.0,160.00153,100.0,100.0,15.0,0.0
2021-07-01 17:00:00+00:00,15.1675,16.2175,3.0,60.75889,100.0,100.0,21.0,0.0
2021-07-01 18:00:00+00:00,15.1675,15.9675,3.0,54.303715,100.0,100.0,26.0,2.0
2021-07-01 19:00:00+00:00,14.9675,15.7175,3.0,21.772026,100.0,100.0,30.0,3.0
2021-07-01 20:00:00+00:00,14.867499,15.4675,3.0,0.0,91.0,91.0,56.0,0.0
2021-07-01 21:00:00+00:00,14.867499,15.3175,3.0,0.0,100.0,100.0,66.0,22.0
2021-07-01 22:00:00+00:00,14.7675,15.1675,3.0,0.0,100.0,100.0,95.0,67.0
2021-07-01 23:00:00+00:00,14.8175,15.117499,3.0,0.0,100.0,100.0,91.0,82.0
2021-07-02 00:00:00+00:00,13.867499,15.0675,3.0,0.0,100.0,10.0,66.0,0.0
2021-07-02 01:00:00+00:00,13.867499,14.617499,51.0,0.0,100.0,100.0,67.0,19.0
2021-07-02 02:00:00+00:00,14.0675,14.4175,51.0,0.0,100.0,100.0,77.0,0.0
2021-07-02 03:00:00+00:00,14.2175,14.367499,51.0,0.0,100.0,100.0,85.0,0.0
2021-07-02 04:00:00+00:00,14.2175,14.3175,51.0,2.8087761,100.0,100.0,70.0,0.0
2021-07-02 05:00:00+00:00,14.4675,14.4175,51.0,30.009787,100.0,100.0,39.0,0.0
2021-07-02 06:00:00+00:00,14.9675,14.6675,51.0,54.923042,92.0,91.0,20.0,0.0
2021-07-02 07:00:00+00:00,15.7175,15.117499,51.0,131.4776,67.0,66.0,5.0,0.0
2021-07-02 08:00:00+00:00,16.5175,15.7675,2.0,214.56674,69.0,69.0,0.0,0.0
2021-07-02 09:00:00+00:00,17.667501,16.567501,51.0,337.86023,90.0,90.0,0.0,0.0
2021-07-02 10:00:00+00:00,18.917501,17.7675,51.0,537.61865,56.0,56.0,2.0,0.0
2021-07-02 11:00:00+00:00,19.2175,18.567501,51.0,562.7955,50.0,49.0,34.0,0.0
2021-07-02 12:00:00+00:00,18.817501,19.817501,51.0,659.5465,57.0,100.0,2.0,0.0
2021-07-02 13:00:00+00:00,19.4675,20.167501,3.0,557.6561,100.0,100.0,8.0,4.0
2021-07-02 14:00:00+00:00,19.317501,20.2175,3.0,441.0715,81.0,81.0,6.0,0.0
2021-07-02 15:00:00+00:00,19.567501,20.317501,2.0,440.1971,54.0,53.0,8.0,0.0
2021-07-02 16:00:00+00:00,19.7175,20.4675,2.0,423.34476,52.0,51.0,5.0,0.0
2021-07-02 17:00:00+00:00,19.4675,20.317501,0.0,337.1062,5.0,5.0,1.0,0.0
2021-07-02 18:00:00+00:00,18.817501,19.917501,0.0,208.45432,1.0,1.0,0.0,0.0
2021-07-02 19:00:00+00:00,17.417501,19.1175,0.0,83.72217,0.0,0.0,0.0,0.0
2021-07-02 20:00:00+00:00,14.9675,18.0175,3.0,0.0,99.0,0.0,0.0,99.0
2021-07-02 21:00:00+00:00,13.6675,17.0175,3.0,0.0,99.0,0.0,0.0,99.0
2021-07-02 22:00:00+00:00,13.2175,16.2175,3.0,0.0,91.0,0.0,0.0,91.0
2021-07-02 23:00:00+00:00,13.117499,15.6675,2.0,0.0,50.0,5.0,0.0,47.0
2021-07-03 00:00:00+00:00,13.617499,15.5175,3.0,0.0,95.0,3.0,0.0,80.0
2021-07-03 01:00:00+00:00,13.9175,15.2675,2.0,0.0,75.0,3.0,0.0,75.0
2021-07-03 02:00:00+00:00,13.8175,15.0175,3.0,0.0,87.0,0.0,47.0,85.0
2021-07-03 03:00:00+00:00,14.0675,14.9175,2.0,0.0,58.0,0.0,35.0,49.0
2021-07-03 04:00:00+00:00,14.1675,14.8175,3.0,11.357454,89.0,0.0,0.0,89.0
2021-07-03 05:00:00+00:00,15.2175,15.0675,0.0,95.2175,7.0,0.0,1.0,6.0
2021-07-03 06:00:00+00:00,17.0175,15.867499,0.0,249.39857,11.0,0.0,2.0,9.0
2021-07-03 07:00:00+00:00,18.917501,16.917501,1.0,375.87903,31.0,0.0,31.0,1.0
2021-07-03 08:00:00+00:00,20.7175,18.2175,3.0,516.48035,89.0,0.0,80.0,44.0
2021-07-03 09:00:00+00:00,21.4675,19.0175,3.0,430.78625,99.0,0.0,98.0,40.0
2021-07-03 10:00:00+00:00,21.4675,19.2175,3.0,239.4445,94.0,5.0,92.0,25.0
2021-07-03 11:00:00+00:00,23.067501,20.167501,3.0,540.29944,80.0,6.0,27.0,74.0
2021-07-03 12:00:00+00:00,22.7175,20.417501,3.0,705.70526,80.0,0.0,22.0,93.0
2021-07-03 13:00:00+00:00,24.067501,21.417501,3.0,691.95435,95.0,18.0,25.0,93.0
2021-07-03 14:00:00+00:00,22.7175,21.667501,53.0,499.44055,99.0,72.0,37.0,97.0
2021-07-03 15:00:00+00:00,20.9675,21.0175,51.0,202.8758,98.0,37.0,68.0,97.0
2021-07-03 16:00:00+00:00,20.6175,20.7675,51.0,215.69675,100.0,51.0,94.0,98.0
2021-07-03 17:00:00+00:00,19.167501,19.9675,53.0,88.1067,100.0,100.0,95.0,97.0
2021-07-03 18:00:00+00:00,18.317501,19.167501,51.0,48.741764,99.0,4.0,88.0,95.0
2021-07-03 19:00:00+00:00,17.7175,18.5175,3.0,22.954786,100.0,10.0,100.0,90.0
2021-07-03 20:00:00+00:00,16.9675,18.0175,51.0,0.0,97.0,34.0,91.0,82.0
2021-07-03 21:00:00+00:00,16.917501,17.567501,51.0,0.0,94.0,24.0,57.0,87.0
2021-07-03 22:00:00+00:00,16.5175,17.1175,53.0,0.0,87.0,30.0,47.0,74.0
2021-07-03 23:00:00+00:00,16.317501,16.817501,53.0,0.0,73.0,47.0,49.0,44.0
2021-07-04 00:00:00+00:00,16.417501,17.0175,51.0,0.0,63.0,100.0,21.0,76.0
2021-07-04 01:00:00+00:00,16.0175,16.7175,53.0,0.0,58.0,24.0,37.0,37.0
2021-07-04 02:00:00+00:00,15.6675,16.3675,51.0,0.0,46.0,15.0,35.0,9.0
2021-07-04 03:00:00+00:00,15.2175,15.9175,1.0,0.0,37.0,3.0,18.0,23.0
2021-07-04 04:00:00+00:00,14.9675,15.5675,3.0,8.621719,86.0,1.0,19.0,83.0
2021-07-04 05:00:00+00:00,15.7175,15.7675,2.0,89.3201,73.0,1.0,12.0,69.0
2021-07-04 06:00:00+00:00,16.917501,16.5175,3.0,221.56976,84.0,1.0,15.0,82.0
2021-07-04 07:00:00+00:00,17.7175,17.3675,2.0,331.45422,54.0,11.0,10.0,46.0
2021-07-04 08:00:00+00:00,18.8675,18.417501,3.0,492.06335,95.0,32.0,5.0,93.0
2021-07-04 09:00:00+00:00,19.7175,19.2175,3.0,518.35724,100.0,44.0,12.0,100.0
2021-07-04 10:00:00+00:00,20.3675,19.9675,3.0,552.4872,99.0,28.0,18.0,98.0
2021-07-04 11:00:00+00:00,20.8675,20.8675,51.0,632.6372,99.0,47.0,51.0,99.0
2021-07-04 12:00:00+00:00,18.0175,20.667501,61.0,403.00137,100.0,55.0,99.0,100.0
2021-07-04 13:00:00+00:00,17.9675,19.667501,61.0,201.90913,100.0,0.0,83.0,100.0
2021-07-04 14:00:00+00:00,17.7675,18.9675,55.0,139.69063,100.0,91.0,99.0,100.0
2021-07-04 15:00:00+00:00,17.567501,18.6175,61.0,133.07338,100.0,100.0,96.0,100.0
2021-07-04 16:00:00+00:00,17.3675,18.5175,55.0,161.75368,100.0,100.0,94.0,100.0
2021-07-04 17:00:00+00:00,16.7675,17.9675,53.0,74.4002,100.0,89.0,54.0,100.0
2021-07-04 18:00:00+00:00,16.7175,17.6175,51.0,46.3517,97.0,6.0,76.0,88.0
2021-07-04 19:00:00+00:00,16.6175,17.417501,1.0,39.42884,49.0,0.0,47.0,6.0
2021-07-04 20:00:00+00:00,14.7675,16.8675,0.0,0.0,10.0,0.0,9.0,1.0
2021-07-04 21:00:00+00:00,14.6675,16.167501,0.0,0.0,19.0,14.0,6.0,8.0
2021-07-04 22:00:00+00:00,14.9675,15.7675,3.0,0.0,95.0,48.0,53.0,88.0
2021-07-04 23:00:00+00:00,15.4675,15.7175,51.0,0.0,92.0,89.0,47.0,10.0
2021-07-05 00:00:00+00:00,15.617499,16.167501,51.0,0.0,54.0,88.0,29.0,12.0
2021-07-05 01:00:00+00:00,15.4675,16.0175,2.0,0.0,68.0,1.0,45.0,53.0
2021-07-05 02:00:00+00:00,14.7175,15.617499,3.0,0.0,97.0,2.0,54.0,96.0
